name,fm./loc.,slat,slon,n,dec,inc,k,alpha95,f_corr,VGP_lat,VGP_lon,K,A95,dp,dm,mean_age,min_age,2sig_min,max_age,2sig_max,uncer_dist,rock_typ_1,rock_typ_2,rock_typ_3,geologic_classes,geologic_types,lithologies,demag,struc_cont,rot_area,polarity,strat_group,ordering,synch_unit,in_study_pole,rej_crit,pmag_ref,age_ref,pmag_comments,age_comments,citations,Study,VGP_lon_recalc,VGP_lat_recalc,inc_reverse,dec_reverse,vgp_lat_SH,vgp_lon_SH,age_uncertainty,keep
4D114,Los Posos,36.04,253.69,8,46.8,57.9,138,4.7,,53.1,325.3,,,,,10.5,7,,14,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008); Gardner et al. (1986),,age range of Lobato basalt reported in Mankinen (2008) [citing Gardner et al. 1986],10.1029/2008GC001957,SW_USA_composite,325.3419767,53.08889314,-57.9,226.8,-53.08889314,145.3419767,7,TRUE
4D140,Bland Canyon,35.74,253.55,7,207.4,-37.5,51,8.5,,-61.9,187.8,,,,,11.25,6,,16.5,,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,BL-AF,1,0,R,0,,0,1,[],Mankinen (2008),Mankinen (2008); Gardner et al. (1986),,min age comes from overlying Keres Gr. [see page 12 of Mankinen (2008)]; oldest age comes from age of oldest basalts in this area (Gardner et al. 1986).,10.1029/2008GC001957,SW_USA_composite,187.7860015,-61.88829446,-37.5,207.4,-61.88829446,187.7860015,10.5,TRUE
3X216,Santa Fe Fm.,36.1,253.86,6,329.4,30.3,88,7.2,,56.4,135.9,,,,,13.25,10,,16.5,,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,1,0,N,0,,0,1,[],Mankinen (2008),Mankinen (2008); Gardner et al. (1986),,min age comes from overlying Chamisa Mesa basalt [see page 12 of Mankinen (2008)]; oldest age comes from age of oldest basalts in this area (Gardner et al. 1986).,10.1029/2008GC001957,SW_USA_composite,135.8241788,56.38756527,-30.3,149.4,-56.38756527,315.8241788,6.5,TRUE
VE08,S of Plan de las Hayas,19.735,-96.667,7,358.8,38.6,481,3.6,,87.7,234.9,,,,,14.65,14.33,,14.97,,normal,igneous,volcanic,mafic lavas,Igneous:Extrusive,Lava,Basalt,AF-TH,1,0,N,0,,0,1,[],Goguitchaichvili et al. (2007),Goguitchaichvili et al. (2007),,,10.1186/BF03352740,Eastern_Alkaline_Province,234.5396011,87.68563113,-38.6,178.8,-87.68563113,54.53960111,0.64,TRUE
LP1,Lucero Peak pluton,36.3061066,-105.2202125,10,53.9,56.6,174,3.7,,47.4,326.8,,,,,19.24,19.14,0.1,19.34,0.08,uniform,igneous,plutonic,granite,Igneous:Extrusive,Lava,Granite,AF-TH,0,1,,0,,0,2,[],Hagstrum and Lipman (1986); re-listed in Hagstrum and Johnson (1986),Zimmerer et al. (2012),,age range of two Ar-Ar dates from Lucero Peak pluton,10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,326.8,47.4,-56.6,233.9,-47.4,146.8,0.2,TRUE
LP2,Lucero Peak pluton,36.34882924,-104.780699,7,12.3,53.9,32,10.8,,79.8,352.4,,,,,19.24,19.14,0.1,19.34,0.08,uniform,igneous,plutonic,granite,Igneous:Extrusive,Lava,Granite,AF-TH,0,1,,0,,0,2,[],Hagstrum and Lipman (1986); re-listed in Hagstrum and Johnson (1986),Zimmerer et al. (2012),,age range of two Ar-Ar dates from Lucero Peak pluton,10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,352.4,79.8,-53.9,192.3,-79.8,172.4,0.2,TRUE
LP3,Lucero Peak pluton,36.54610825,-105.9185128,5,358.7,57.4,14,21.3,,88.2,219.4,,,,,19.24,19.14,0.1,19.34,0.08,uniform,igneous,plutonic,granite,Igneous:Extrusive,Lava,Granite,AF-TH,0,1,,0,,0,2,[],Hagstrum and Lipman (1986); re-listed in Hagstrum and Johnson (1986),Zimmerer et al. (2012),,age range of two Ar-Ar dates from Lucero Peak pluton,10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,219.4000002,88.19999999,-57.4,178.7,-88.19999999,39.40000016,0.2,TRUE
LP5,Lucero Peak pluton,36.55227409,-105.3338396,5,6.5,50.3,8,28.3,,82.3,28.3,,,,,19.24,19.14,0.1,19.34,0.08,uniform,igneous,plutonic,granite,Igneous:Extrusive,Lava,Granite,AF-TH,0,1,,0,,0,2,[],Hagstrum and Lipman (1986); re-listed in Hagstrum and Johnson (1986),Zimmerer et al. (2012),,age range of two Ar-Ar dates from Lucero Peak pluton,10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,28.3,82.3,-50.3,186.5,-82.3,208.3,0.2,TRUE
RH1,Rio Hondo pluton,36.90459847,-104.9598949,10,323.1,51.1,17,12.2,,59.3,166.5,,,,,19.79,16.6,0.16,22.98,0.09,uniform,igneous,plutonic,quartz monzonite,Igneous:Extrusive,Lava,Quartz Monzonite,AF-TH,0,1,,0,,0,2,[],Hagstrum and Lipman (1986); re-listed in Hagstrum and Johnson (1986),Tappa et al. (2011) and Zimmerer et al. (2012),,age range based on oldest U-Pb age from Rio Hondo (max age) and youngest Ar-Ar age from cross-cutting rhyolite that may have re-heated it (min age) [also one site is in a cross-cutting rhyolite]; see also Hagstrum and Johnson (1986),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,166.5,59.3,-51.1,143.1,-59.3,346.5,6.38,TRUE
RH2,Rio Hondo pluton,36.42169339,-105.9048991,5,320.5,54.8,60,9.9,,58.2,174.1,,,,,19.79,16.6,0.16,22.98,0.09,uniform,igneous,plutonic,quartz monzonite,Igneous:Extrusive,Lava,Quartz Monzonite,AF-TH,0,1,,0,,0,2,[],Hagstrum and Lipman (1986); re-listed in Hagstrum and Johnson (1986),Tappa et al. (2011) and Zimmerer et al. (2012),,age range based on oldest U-Pb age from Rio Hondo (max age) and youngest Ar-Ar age from cross-cutting rhyolite that may have re-heated it (min age) [also one site is in a cross-cutting rhyolite]; see also Hagstrum and Johnson (1986),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,174.1,58.2,-54.8,140.5,-58.2,354.1,6.38,TRUE
RH2-R,Rio Hondo pluton,36.65265584,-105.3855377,3,128.6,-58.4,319,6.9,,-49.9,4.3,,,,,19.79,16.6,0.16,22.98,0.09,uniform,igneous,plutonic,quartz monzonite,Igneous:Extrusive,Lava,Quartz Monzonite,AF-TH,0,1,,0,,0,2,[],Hagstrum and Lipman (1986); re-listed in Hagstrum and Johnson (1986),Tappa et al. (2011) and Zimmerer et al. (2012),,age range based on oldest U-Pb age from Rio Hondo (max age) and youngest Ar-Ar age from cross-cutting rhyolite that may have re-heated it (min age) [also one site is in a cross-cutting rhyolite]; see also Hagstrum and Johnson (1986),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,4.3,-49.9,-58.4,128.6,-49.9,4.3,6.38,TRUE
RH3,Rio Hondo pluton,37.21526678,-104.2482319,6,329,54.6,54,9.2,,65,170.4,,,,,19.79,16.6,0.16,22.98,0.09,uniform,igneous,shallow intrusive,rhyolite dike,Igneous:Intrusive,Volcanic Dike,Rhyolite,AF-TH,0,1,,0,,0,2,[],Hagstrum and Lipman (1986); re-listed in Hagstrum and Johnson (1986),Tappa et al. (2011) and Zimmerer et al. (2012),,age range based on oldest U-Pb age from Rio Hondo (max age) and youngest Ar-Ar age from cross-cutting rhyolite that may have re-heated it (min age) [also one site is in a cross-cutting rhyolite]; see also Hagstrum and Johnson (1986),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,170.4,65,-54.6,149,-65,350.4,6.38,TRUE
RH4,Rio Hondo pluton,36.38360796,-106.1540168,8,343.7,57.9,17,13.9,,76.9,178.3,,,,,19.79,16.6,0.16,22.98,0.09,uniform,igneous,plutonic,quartz monzonite,Igneous:Extrusive,Lava,Quartz Monzonite,AF-TH,0,1,,0,,0,2,[],Hagstrum and Lipman (1986); re-listed in Hagstrum and Johnson (1986),Tappa et al. (2011) and Zimmerer et al. (2012),,age range based on oldest U-Pb age from Rio Hondo (max age) and youngest Ar-Ar age from cross-cutting rhyolite that may have re-heated it (min age) [also one site is in a cross-cutting rhyolite]; see also Hagstrum and Johnson (1986),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,178.3,76.9,-57.9,163.7,-76.9,358.3,6.38,TRUE
RH5,Rio Hondo pluton,36.7131373,-104.8060788,8,346.8,52.8,27,10.8,,78.7,151.9,,,,,19.79,16.6,0.16,22.98,0.09,uniform,igneous,plutonic,quartz monzonite,Igneous:Extrusive,Lava,Quartz Monzonite,AF-TH,0,1,,0,,0,2,[],Hagstrum and Lipman (1986); re-listed in Hagstrum and Johnson (1986),Tappa et al. (2011) and Zimmerer et al. (2012),,age range based on oldest U-Pb age from Rio Hondo (max age) and youngest Ar-Ar age from cross-cutting rhyolite that may have re-heated it (min age) [also one site is in a cross-cutting rhyolite]; see also Hagstrum and Johnson (1986),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,151.9,78.7,-52.8,166.8,-78.7,331.9,6.38,TRUE
RH6,Rio Hondo pluton,36.46187569,-106.1375886,7,352.4,60.3,19,14.3,,82.4,205.1,,,,,19.79,16.6,0.16,22.98,0.09,uniform,igneous,plutonic,quartz monzonite,Igneous:Extrusive,Lava,Quartz Monzonite,AF-TH,0,1,,0,,0,2,[],Hagstrum and Lipman (1986); re-listed in Hagstrum and Johnson (1986),Tappa et al. (2011) and Zimmerer et al. (2012),,age range based on oldest U-Pb age from Rio Hondo (max age) and youngest Ar-Ar age from cross-cutting rhyolite that may have re-heated it (min age) [also one site is in a cross-cutting rhyolite]; see also Hagstrum and Johnson (1986),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,205.1,82.4,-60.3,172.4,-82.4,25.1,6.38,TRUE
RH7,Rio Hondo pluton,36.52308414,-105.6284661,7,345,61.6,55,8.2,,76.9,197.4,,,,,19.79,16.6,0.16,22.98,0.09,uniform,igneous,plutonic,quartz monzonite,Igneous:Extrusive,Lava,Quartz Monzonite,AF-TH,0,1,,0,,0,2,[],Hagstrum and Lipman (1986); re-listed in Hagstrum and Johnson (1986),Tappa et al. (2011) and Zimmerer et al. (2012),,age range based on oldest U-Pb age from Rio Hondo (max age) and youngest Ar-Ar age from cross-cutting rhyolite that may have re-heated it (min age) [also one site is in a cross-cutting rhyolite]; see also Hagstrum and Johnson (1986),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,197.4,76.9,-61.6,165,-76.9,17.4,6.38,TRUE
RH8,Rio Hondo pluton,37.06345682,-103.9046275,6,337.4,52.4,88,7.2,,71.1,160.4,,,,,19.79,16.6,0.16,22.98,0.09,uniform,igneous,shallow intrusive,rhyolite dike,Igneous:Intrusive,Volcanic Dike,Rhyolite,AF-TH,0,1,,0,,0,2,[],Hagstrum and Lipman (1986); re-listed in Hagstrum and Johnson (1986),Tappa et al. (2011) and Zimmerer et al. (2012),,age range based on oldest U-Pb age from Rio Hondo (max age) and youngest Ar-Ar age from cross-cutting rhyolite that may have re-heated it (min age) [also one site is in a cross-cutting rhyolite]; see also Hagstrum and Johnson (1986),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,160.4,71.1,-52.4,157.4,-71.1,340.4,6.38,TRUE
RH9-R,Rio Hondo pluton,36.57546202,-105.6082856,5,136.1,-23.8,203,4.8,,-43.9,324.4,,,,,19.79,16.6,0.16,22.98,0.09,uniform,igneous,plutonic,quartz monzonite,Igneous:Extrusive,Lava,Quartz Monzonite,AF-TH,0,1,,0,,0,2,[],Hagstrum and Lipman (1986); re-listed in Hagstrum and Johnson (1986),Tappa et al. (2011) and Zimmerer et al. (2012),,age range based on oldest U-Pb age from Rio Hondo (max age) and youngest Ar-Ar age from cross-cutting rhyolite that may have re-heated it (min age) [also one site is in a cross-cutting rhyolite]; see also Hagstrum and Johnson (1986),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,324.4,-43.9,-23.8,136.1,-43.9,324.4,6.38,TRUE
RH10,Rio Hondo pluton,36.69535411,-105.3318438,12,343.9,65.7,25,8.9,,73.7,213.2,,,,,19.79,16.6,0.16,22.98,0.09,uniform,igneous,shallow intrusive,andesite dike,Igneous:Intrusive,Volcanic Dike,Andesite,AF-TH,0,1,,0,,0,2,[],Hagstrum and Lipman (1986); re-listed in Hagstrum and Johnson (1986),Tappa et al. (2011) and Zimmerer et al. (2012),,age range based on oldest U-Pb age from Rio Hondo (max age) and youngest Ar-Ar age from cross-cutting rhyolite that may have re-heated it (min age) [also one site is in a cross-cutting rhyolite]; see also Hagstrum and Johnson (1986),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,213.2,73.7,-65.7,163.9,-73.7,33.2,6.38,TRUE
RH11-R,Rio Hondo pluton,36.6904959,-105.450718,4,145.1,-34.5,61,11.8,,-54.7,324,,,,,19.79,16.6,0.16,22.98,0.09,uniform,igneous,plutonic,granite,Igneous:Extrusive,Lava,Granite,AF-TH,0,1,,0,,0,2,[],Hagstrum and Lipman (1986); re-listed in Hagstrum and Johnson (1986),Tappa et al. (2011) and Zimmerer et al. (2012),,age range based on oldest U-Pb age from Rio Hondo (max age) and youngest Ar-Ar age from cross-cutting rhyolite that may have re-heated it (min age) [also one site is in a cross-cutting rhyolite]; see also Hagstrum and Johnson (1986),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,324,-54.7,-34.5,145.1,-54.7,324,6.38,TRUE
RH12,Rio Hondo pluton,36.7389688,-106.1388792,14,43.9,77.3,36,6.8,,51.5,281.1,,,,,19.79,16.6,0.16,22.98,0.09,uniform,igneous,plutonic,quartz monzonite,Igneous:Extrusive,Lava,Quartz Monzonite,AF-TH,0,1,,0,,0,2,[],Hagstrum and Lipman (1986); re-listed in Hagstrum and Johnson (1986),Tappa et al. (2011) and Zimmerer et al. (2012),,age range based on oldest U-Pb age from Rio Hondo (max age) and youngest Ar-Ar age from cross-cutting rhyolite that may have re-heated it (min age) [also one site is in a cross-cutting rhyolite]; see also Hagstrum and Johnson (1986),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,281.1,51.5,-77.3,223.9,-51.5,101.1,6.38,TRUE
RH12-R,Rio Hondo pluton,36.60391007,-105.5586289,10,138.5,-36.7,25,13.8,,-50.5,331.9,,,,,19.79,16.6,0.16,22.98,0.09,uniform,igneous,plutonic,quartz monzonite,Igneous:Extrusive,Lava,Quartz Monzonite,AF-TH,0,1,,0,,0,2,[],Hagstrum and Lipman (1986); re-listed in Hagstrum and Johnson (1986),Tappa et al. (2011) and Zimmerer et al. (2012),,age range based on oldest U-Pb age from Rio Hondo (max age) and youngest Ar-Ar age from cross-cutting rhyolite that may have re-heated it (min age) [also one site is in a cross-cutting rhyolite]; see also Hagstrum and Johnson (1986),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,331.9,-50.5,-36.7,138.5,-50.5,331.9,6.38,TRUE
SM1,laccolith inner zone,37.52742421,-113.4094986,6,340.6,64.6,97.61,6.8,,73.1,-165.3,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004930,Stoddard_Mountain_laccolith,194.7,73.1,-64.6,160.6,-73.1,14.7,1.76,TRUE
SM2,laccolith inner zone,37.38480321,-113.7656753,7,340.7,60.9,125.73,5.4,,74.5,179.3,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004930,Stoddard_Mountain_laccolith,179.3,74.50000001,-60.9,160.7,-74.50000001,359.3,1.76,TRUE
SM3,laccolith inner zone,37.5022931,-113.4941986,5,348.9,65.7,89.85,8.1,,76.8,212.1,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004930,Stoddard_Mountain_laccolith,212.1,76.8,-65.7,168.9,-76.8,32.1,1.76,TRUE
SM4,laccolith inner zone,37.5469298,-113.3105492,5,357.1,52.2,116.45,7.1,,84.7,94.1,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004930,Stoddard_Mountain_laccolith,94.10000001,84.7,-52.2,177.1,-84.7,274.1,1.76,TRUE
SM5,laccolith inner zone,37.53,-113.67,6,0.9,54.8,97.05,6.8,,87.6,47.8,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004930,Stoddard_Mountain_laccolith,47.85140412,87.68281689,-54.8,180.9,-87.68281689,227.8514041,1.76,TRUE
SM6,laccolith inner zone,37.44941442,-113.4365849,6,179.3,-68.9,73.95,7.8,,-75.1,64.9,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004930,Stoddard_Mountain_laccolith,64.9,-75.1,-68.9,179.3,-75.1,64.9,1.76,TRUE
SM12,laccolith inner zone,37.46892367,-113.5262558,6,336.6,46.9,51.97,9.4,,68.3,137.8,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004930,Stoddard_Mountain_laccolith,137.8,68.3,-46.9,156.6,-68.3,317.8,1.76,TRUE
SM16,laccolith inner zone,37.43386586,-113.9094032,6,349.6,51,33.56,11.7,,79.7,125.3,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004930,Stoddard_Mountain_laccolith,125.3,79.7,-51,169.6,-79.7,305.3,1.76,TRUE
SM17,laccolith inner zone,37.38,-113.91,5,10.7,49.5,139.79,6.5,,78.6,10.3,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004930,Stoddard_Mountain_laccolith,11.36725294,78.68103983,-49.5,190.7,-78.68103983,191.3672529,1.76,TRUE
SM21,laccolith inner zone,37.55,-113.3,6,349.3,55.7,104.26,6.6,,81.3,151.2,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004930,Stoddard_Mountain_laccolith,151.2420354,81.34813861,-55.7,169.3,-81.34813861,331.2420354,1.76,TRUE
SM22,laccolith inner zone,37.52,-112.8,5,358.1,55.2,93.06,8,,87.6,108.2,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004930,Stoddard_Mountain_laccolith,108.2202457,87.64979538,-55.2,178.1,-87.64979538,288.2202457,1.76,TRUE
SM23,laccolith inner zone,37.61091114,-112.626595,6,354.8,58.8,159.46,5.3,,85.5,184.4,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004930,Stoddard_Mountain_laccolith,184.4,85.5,-58.8,174.8,-85.5,4.4,1.76,TRUE
SM24,laccolith inner zone,37.59,-112.9,5,349.1,55.9,197.95,5.5,,81.2,152.9,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004930,Stoddard_Mountain_laccolith,152.9201405,81.2271369,-55.9,169.1,-81.2271369,332.9201405,1.76,TRUE
SM25,laccolith inner zone,37.58,-112.9,6,355,57.8,376.1,3.5,,86,171,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004930,Stoddard_Mountain_laccolith,171.0741065,85.96656214,-57.8,175,-85.96656214,351.0741065,1.76,TRUE
43,Bearwallow Mt.,33.58,-108.09,5,176.8,-69.1,191.9,5.5,,70.8,246.1,,,,,22.5,21,,24,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),Diehl et al. (1988),,Age range as reported in Diehl et al. (1988) [not updated],10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,65.99307124,-70.81197837,-69.1,176.8,-70.81197837,65.99307124,3,TRUE
46,Bearwallow Mt.,33.76,-107.83,4,18.7,44.4,302.2,5.3,,72.1,2.5,,,,,22.5,21,,24,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),Diehl et al. (1988),,Age range as reported in Diehl et al. (1988) [not updated],10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,2.581658311,72.10702033,-44.4,198.7,-72.10702033,182.5816583,3,TRUE
BC1,Bear Canyon pluton,36.69898569,-105.2565416,8,4.2,48.8,202,3.9,,82.2,46.8,,,,,23.435,22.33,0.11,24.54,0.12,uniform,igneous,plutonic,granite,Igneous:Extrusive,Lava,Granite,AF-TH,0,1,,0,,0,2,[],Hagstrum and Lipman (1986); re-listed in Hagstrum and Johnson (1986),Zimmerer et al. (2012),,age range based on span of reported Ar-Ar ages.,10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,46.79999999,82.2,-48.8,184.2,-82.2,226.8,2.21,TRUE
BC2,Bear Canyon pluton,36.69,-106.2,11,357,56,133,4,,87.6,161.3,,,,,23.435,22.33,0.11,24.54,0.12,uniform,igneous,plutonic,granite,Igneous:Extrusive,Lava,Granite,AF-TH,0,1,,0,,0,2,[],Hagstrum and Lipman (1986); re-listed in Hagstrum and Johnson (1986),Zimmerer et al. (2012),,age range based on span of reported Ar-Ar ages.,10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,161.3400116,87.58811751,-56,177,-87.58811751,341.3400116,2.21,TRUE
40,Railroad Canyon,33.62,-107,7,179,-58.4,56.9,8.1,,84.5,243.5,,,,,24,21,,27,,normal,igneous,volcanic,ash flow,Igneous:Extrusive,Pyroclastite,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),Diehl et al. (1988),,"Age range as reported in Diehl et al. (1988) [not updated], but assumed a 2 sigma uncertainty of +/- 3 Ma according to average uniform error range reported.",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,64.93666665,-84.45920033,-58.4,179,-84.45920033,64.93666665,6,TRUE
45,Railroad Canyon,33.73,-107.82,14,196.6,-50.6,1407.9,1.3,,75.8,347.5,,,,,24,21,,27,,normal,igneous,volcanic,ash flow,Igneous:Extrusive,Pyroclastite,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),Diehl et al. (1988),,"Age range as reported in Diehl et al. (1988) [not updated], but assumed a 2 sigma uncertainty of +/- 3 Ma according to average uniform error range reported.",10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,167.3592715,-75.81618761,-50.6,196.6,-75.81618761,167.3592715,6,TRUE
Turkey Springs mean,Turkey Springs,33.798,-107.5268947,15,175.9,-51.8,112,3.6,,86.5,143.5,71.1,4.6,,,24.33,24.27,,24.39,,normal,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,M22,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Based on average of 2 Ar-Ar dates,10.1029/91JB00603:10.1130/0016-7606(1992)104<0851:TSFFTE>2.3.CO;2,Mogollon-Datil_volcanics,321.9011323,-86.30434508,-51.8,175.9,-86.30434508,321.9011323,0.12,TRUE
42,Double Springs,33.47,-108.13,7,3.4,47.4,290.3,3.6,,84.3,40.7,,,,,24.5,23,,26,,uniform,igneous,volcanic,lava flow,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,1,[],Diehl et al. (1988),Diehl et al. (1988),,Age range as reported in Diehl et al. (1988) [not updated],10.1029/JB093iB05p04869:10.1029/91JB00603,Mogollon-Datil_volcanics,40.41511183,84.26971565,-47.4,183.4,-84.26971565,220.4151118,3,TRUE
